stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id
2626,2626,Patamäenkatu 16,61.45538,23.73670,B
2627,2627,Patamäenkatu 11,61.45530,23.73690,B
3000,3000,Viinikan liittymä,61.48941,23.77941,A
3001,3001,Kaartotie,61.48754,23.77896,A
3002,3002,Kuokkamaantie,61.48301,23.77635,A
3003,3003,Kuokkamaantie,61.48281,23.77682,A
3004,3004,Koivistontie,61.47272,23.77445,A
3005,3005,Koivistontie,61.47267,23.77502,A
3006,3006,Ekankulma,61.46903,23.77457,A
3007,3007,Ekankulma,61.46996,23.77485,A
3008,3008,Veturihallit,61.46375,23.76494,A
3009,3009,Veturihallit,61.46441,23.76653,A
3010,3010,Säästäjänkatu,61.45865,23.76072,B
3011,3011,Säästäjänkatu,61.45955,23.76160,B
3012,3012,Tilkonmäenkatu,61.45489,23.75926,B
3013,3013,Automiehenkatu,61.45567,23.76011,B
3014,3014,Pähkinämäenkatu,61.45064,23.75489,B
3015,3015,Pähkinämäenkatu,61.45086,23.75558,B
3016,3016,Valkama,61.44783,23.75096,B
3017,3017,Valkama,61.44774,23.75125,B
3018,3018,Kitinrinne,61.44409,23.74711,B
3019,3019,Kitinrinne,61.44464,23.74749,B
3020,3020,Multisillankatu,61.44063,23.74956,B
3021,3021,Multisillankatu,61.44087,23.74963,B
3024,3024,Ahlmanintie,61.48721,23.78330,A
3025,3025,Viinikan kirkko,61.48652,23.78444,A
3026,3026,Viinikan kirkko,61.48558,23.78542,A
3027,3027,Viinikan puisto,61.48473,23.78699,A
3028,3028,Nekalan koulu,61.48259,23.78919,A
3029,3029,Nekalan koulu,61.48267,23.78950,A
3030,3030,Kuokkamaantie 17,61.48218,23.78365,A
3031,3031,Kuokkamaantie 6,61.48202,23.78327,A
3032,3032,Viinikankatu 40,61.48041,23.78252,A
3033,3033,Viinikankatu 49,61.48000,23.78284,A
3034,3034,Viinikankatu 42,61.47708,23.78283,A
3035,3035,Viinikankatu 55,61.47683,23.78313,A
3036,3036,Viinikankatu 56,61.47244,23.78387,A
3037,3037,Viinikankatu 65,61.47363,23.78391,A
3038,3038,Huikarinkatu,61.47073,23.78741,A
3039,3039,Koivistontie 35,61.47099,23.78507,A
3040,3040,Mahlankatu,61.47100,23.79111,A
3041,3041,Mahlankatu,61.47124,23.79227,A
3042,3042,Valkama,61.44750,23.74963,B
3043,3043,Valkama,61.44764,23.74988,B
3044,3044,Nirvankatu 18,61.46851,23.79253,A
3045,3045,Nirvankatu,61.46890,23.79163,A
3046,3046,Haukisenkatu,61.46667,23.80016,A
3047,3047,Haukisenkatu,61.46674,23.80049,A
3048,3048,Isännänkatu,61.46607,23.80690,A
3049,3049,Isännänkatu,61.46627,23.80722,A
3050,3050,Veisu,61.46874,23.81204,A
3051,3051,Veisu,61.46888,23.81189,A
3052,3052,Multiojankatu,61.43669,23.74984,B
3054,3054,Emännänkatu,61.47118,23.81289,A
3055,3055,Emännänkatu,61.47117,23.81261,A
3060,3060,Korkinmäki,61.47310,23.83194,A
3061,3061,Lokintaival,61.48888,23.78595,A
3062,3062,Nekalantie 20-22,61.48841,23.78551,A
3063,3063,Nekalantie 29,61.48769,23.78896,A
3064,3064,Nekalantie 38,61.48720,23.79003,A
3065,3065,Nekalantie 55,61.48538,23.79583,A
3066,3066,Nekalantie 54,61.48497,23.79689,A
3067,3067,Riihitie,61.48390,23.79852,A
3068,3068,Jokipohjantie 18,61.48171,23.79767,A
3069,3069,Jokipohjantie 23,61.48167,23.79794,A
3070,3070,Liikennelaitos,61.47902,23.79784,A
3071,3071,Liikennelaitos,61.47897,23.79807,A
3072,3072,Jokipohjantie 26,61.47756,23.79787,A
3073,3073,Jokipohjantie 53,61.47754,23.79814,A
3074,3074,Muotialantie 38,61.47712,23.80513,A
3075,3075,Muotialantie 23,61.47722,23.80439,A
3076,3076,Siirtolapuutarha,61.47718,23.80898,A
3077,3077,Siirtolapuutarha,61.47727,23.80923,A
3078,3078,Muotialantie ,61.47705,23.81554,A
3079,3079,Muotialantie 43,61.47715,23.81531,A
3080,3080,Nekalantie 110,61.47895,23.83039,A
3081,3081,Seurakuntatalo,61.47996,23.80037,A
3082,3082,Seurakuntatalo,61.47983,23.80001,A
3083,3083,Kuoppamäentie 29,61.48002,23.80427,A
3084,3084,Kuoppamäentie 34,61.47993,23.80443,A
3085,3085,Siirtolapuutarha,61.48015,23.81030,A
3086,3086,Kuoppamäentie 44,61.48002,23.80927,A
3088,3088,Uotilantie,61.48015,23.81603,A
3090,3090,Koivistontie 10,61.47179,23.77543,A
3091,3091,Koivistontie 31 ,61.47115,23.78256,A
3092,3092,Koivistontie 18,61.47100,23.78281,A
3093,3093,Santamatinkatu,61.47238,23.80002,A
3094,3094,Santamatinkatu,61.47231,23.80125,A
3095,3095,Ahlman,61.47303,23.80538,A
3096,3096,Ahlman,61.47295,23.80674,A
3097,3097,Steiner-koulu,61.47823,23.82507,A
3098,3098,Steiner-koulu,61.47827,23.82620,A
3099,3099,Ahlmanintie,61.48244,23.79022,A
3100,3100,Kuokkamaantie 14,61.48230,23.78999,A
3101,3101,Kaartopuisto,61.48744,23.77980,A
3102,3102,Koivistonkeskus,61.46986,23.78770,A
3103,3103,Koivistonkeskus,61.46961,23.78904,A
3104,3104,Nirvankallionkatu,61.46523,23.79231,A
3105,3105,Nirvankallionkatu,61.46550,23.79420,A
3106,3106,Nirvankatu 52,61.46550,23.78973,A
3107,3107,Nirvansuonkatu,61.46541,23.78966,A
3108,3108,Tuotekatu 4,61.45936,23.78435,B
3109,3109,Veturikatu,61.47618,23.77208,A
3110,3110,Veturikatu,61.47608,23.77067,A
3112,3112,Leppästensuonkatu,61.45512,23.78083,B
3115,3115,Lempääläntie 31,61.46132,23.76339,B
3116,3116,Lempääläntie,61.46077,23.76198,B
3117,3117,Pullerikinahde,61.47865,23.84043,A
3118,3118,Uotilantie,61.47995,23.81682,A
3120,3120,Sotilaankatu ,61.47833,23.84176,A
3121,3121,Loukkaankatu,61.47327,23.81927,A
3122,3122,Hallilantie ,61.47307,23.81447,A
3123,3123,Hallilantie,61.47338,23.81275,A
3124,3124,Loukkaankatu,61.47316,23.82077,A
3125,3125,Kuusikonkatu,61.46740,23.83575,B
3126,3126,Kiulukatu,61.47231,23.82001,A
3127,3127,Lehtimetsänkatu,61.46740,23.82702,B
3128,3128,Pehkusuonkatu,61.46646,23.82275,B
3129,3129,Pehkusuonkatu,61.46625,23.82164,B
3130,3130,Lehtimetsänkatu,61.46725,23.82659,B
3131,3131,Kiulukatu,61.47150,23.81960,A
3132,3132,Kuusikonkatu,61.46639,23.83775,B
3133,3133,Perkkoonkatu,61.43740,23.75098,B
3134,3134,Hallila,61.46101,23.83070,B
3136,3136,Hallilan koulu,61.46439,23.83795,B
3138,3138,Havumetsänkatu,61.46219,23.83217,B
3141,3141,Havumetsänkatu,61.46234,23.83270,B
3142,3142,Korkinmäenkatu 4,61.47388,23.82494,A
3143,3143,Hallilan koulu,61.46461,23.83942,B
3144,3144,Kyläkeinunkatu,61.47257,23.82764,A
3145,3145,Kyläkeinunkatu,61.47267,23.82782,A
3147,3147,Korkinmäenkatu 3 ,61.47385,23.82518,A
3158,3158,TAKK,61.46294,23.78586,A
3160,3160,Särkijärvenkatu,61.45973,23.78300,B
3161,3161,Särkijärvenkatu,61.46052,23.78059,B
3163,3163,TAKK,61.46290,23.78572,A
3165,3165,Perkiö,61.45546,23.78098,B
3166,3166,Lahdesjärvi,61.45736,23.78387,B
3167,3167,IKEA,61.45420,23.77243,B
3168,3168,Postitorvenkatu,61.45468,23.77521,B
3169,3169,Postitorvenkatu,61.45480,23.77047,B
3170,3170,Automiehenkatu 2,61.45490,23.76134,B
3172,3172,Lahdenperänkatu,61.47487,23.78429,A
3173,3173,Lahdenperänkatu,61.47525,23.78217,A
3200,3200,Muotialantie 64,61.47741,23.82178,A
3201,3201,Muotialantie 67,61.47712,23.82027,A
3500,3500,Viinikan liittymä,61.48974,23.78193,A
3502,3502,Iidesranta,61.49108,23.79002,A
3503,3503,Iidesranta,61.49113,23.79195,A
3504,3504,Kuikankatu,61.48953,23.79849,A
3505,3505,Kuikankatu,61.49007,23.79736,A
3507,3507,Tiirantaival,61.48772,23.80724,A
3508,3508,Tiirantaival,61.48752,23.80805,A
3509,3509,Järvensivun koulu,61.48751,23.81220,A
3510,3510,Järvensivun koulu,61.48732,23.81327,A
3511,3511,Vuohenoja,61.48589,23.82901,A
3512,3512,Vuohenoja,61.48580,23.82857,A
3513,3513,Turtola,61.47973,23.83114,A
3515,3515,Lukonmäki pohj.,61.46555,23.84253,B
3516,3516,Lukonmäki pohj.,61.46619,23.84170,B
3517,3517,Lukonmäki et.,61.46290,23.84406,B
3518,3518,Lukonmäki et.,61.46356,23.84298,B
3519,3519,Tieteenkatu,61.45791,23.84893,B
3520,3520,Insinöörinkatu,61.45324,23.84986,B
3522,3522,Hervantakeskus A,61.45043,23.84978,B
3523,3523,Hervantakeskus D,61.45220,23.85201,B
3524,3524,Ahvenisjärvi ,61.44900,23.85376,B
3525,3525,Ahvenisjärvi,61.44974,23.85424,B
3526,3526,Sähkökatu,61.44718,23.84897,B
3527,3527,Sähkökatu,61.44705,23.84921,B
3528,3528,Ahvenisraitti,61.44591,23.84351,B
3529,3529,Ahvenisraitti,61.44591,23.84429,B
3530,3530,Teekkarinkatu,61.44482,23.83876,B
3531,3531,Teekkarinkatu,61.44466,23.83887,B
3532,3532,Pinni,61.49167,23.78263,A
3533,3533,Järvensivuntie 3,61.49170,23.78391,A
3534,3534,Järvensivuntie,61.49149,23.78904,A
3535,3535,Järvensivuntie 15,61.49154,23.78793,A
3536,3536,Kiurunpolku,61.49164,23.79590,A
3537,3537,Kiurunpolku,61.49172,23.79648,A
3538,3538,Peippospolku,61.49118,23.80123,A
3539,3539,Peippospolku,61.49122,23.80194,A
3540,3540,Kertunpolku,61.49045,23.80598,A
3541,3541,Kertunpolku,61.49055,23.80610,A
3542,3542,Pääskynpolku,61.48873,23.81356,A
3543,3543,Pääskynpolku,61.48890,23.81317,A
3545,3545,Järvensivu,61.48887,23.81764,A
3548,3548,Nuijatie,61.47628,23.84743,A
3549,3549,Nuijatie,61.47607,23.84764,A
3551,3551,Vasaratie 13,61.47418,23.84793,A
3552,3552,Vasaratie 12,61.47381,23.84855,A
3553,3553,Vasaratie 25,61.47291,23.85266,A
3554,3554,Vasaratie 22,61.47288,23.85200,A
3555,3555,Vasaratie 31,61.47276,23.85590,A
3556,3556,Kirvestie,61.47260,23.85738,A
3557,3557,Iidesaukio,61.49123,23.78538,A
3560,3560,Kierikankatu,61.46463,23.85507,B
3562,3562,Sotilaankatu,61.47903,23.83273,A
3563,3563,Turtola,61.47755,23.83994,A
3564,3564,Finninmäki,61.46490,23.86311,B
3565,3565,Finninmäki,61.46524,23.86411,B
3566,3566,Lukonmäki,61.46336,23.85769,B
3567,3567,Lukonmäki,61.46316,23.85739,B
3568,3568,Hepolamminkatu 5,61.45854,23.85167,B
3569,3569,Hepolamminkatu 4,61.45836,23.85152,B
3570,3570,Tieteenkatu,61.45711,23.84907,B
3574,3574,Opiskelijankatu 10,61.45280,23.84421,B
3575,3575,Opiskelijankatu 7,61.45274,23.84450,B
3576,3576,Opiskelijankatu 26,61.45132,23.83746,B
3577,3577,Opiskelijankatu 23,61.45144,23.83887,B
3578,3578,Opiskelijankatu 38,61.45010,23.83222,B
3579,3579,Opiskelijankatu 33,61.44985,23.83196,B
3580,3580,Hepolamminkatu 10,61.45859,23.85463,B
3581,3581,Hepolamminkatu 9,61.45869,23.85454,B
3583,3583,Santaharjuntie,61.47414,23.86408,A
3584,3584,Santaharjuntie,61.47392,23.86283,A
3585,3585,Lukonmäenkatu,61.46780,23.85321,B
3587,3587,Kierikankatu,61.46486,23.85535,B
3588,3588,Lukonmäenkatu,61.46740,23.85319,B
3589,3589,Steiner-koulu,61.47931,23.82686,A
3590,3590,Steiner-koulu,61.47919,23.82609,A
3598,3598,Länsi-Hervanta,61.44798,23.83508,B
3601,3601,Arkkitehdinkatu 36,61.44097,23.84704,B
3602,3602,Arkkitehdinkatu 17,61.44059,23.84622,B
3603,3603,Arkkitehdinkatu 14,61.44207,23.85196,B
3604,3604,Arkkitehdinkatu 9,61.44181,23.85150,B
3605,3605,Arkkitehdinkatu 4,61.44215,23.85807,B
3606,3606,Arkkitehdinkatu 3,61.44208,23.85834,B
3607,3607,Lavastajanpolku,61.44173,23.86961,B
3608,3608,Sonninottanlahti,61.44067,23.84400,B
3610,3610,Hervannan paloasema,61.44723,23.85512,B
3611,3611,Hervannan paloasema,61.44736,23.85544,B
3612,3612,Elementinpolku,61.44446,23.85843,B
3613,3613,Elementinpolku,61.44455,23.85867,B
3614,3614,Länsi-Hervanta,61.44764,23.83504,B
3615,3615,Näyttelijänkatu,61.44450,23.87235,B
3616,3616,Näyttämönkatu,61.44253,23.86358,B
3617,3617,Hytinaukio,61.44143,23.89112,B
3618,3618,Lavastajanpolku,61.44150,23.86791,B
3620,3620,Kanjoninkatu 4,61.45807,23.84400,B
3622,3622,Hervannan jäähalli,61.45633,23.83646,B
3624,3624,Muroleenkatu,61.45275,23.83658,B
3625,3625,Hervannan jäähalli,61.45621,23.83668,B
3626,3626,Hervannan valtaväylä 180,61.44209,23.86074,B
3627,3627,Kanjoninkatu 5,61.45793,23.84411,B
3629,3629,Muroleenkatu,61.45283,23.83688,B
3631,3631,Mäyränmäki,61.43258,23.82910,B
3632,3632,Mäyränmäki,61.43282,23.83071,B
3633,3633,Hermia,61.44960,23.87165,B
3635,3635,Vuoreksen koulu,61.43054,23.81566,B
3636,3636,Vuoreksen koulu,61.43044,23.81565,B
3637,3637,Näyttämönkatu,61.44258,23.86194,B
3638,3638,Vuoreskeskus,61.43174,23.80935,B
3639,3639,Vuoreskeskus,61.43182,23.80964,B
3640,3640,Rimmi,61.43425,23.80774,B
3641,3641,Rimmi,61.43426,23.80810,B
3642,3642,Hervantakeskus C,61.45147,23.85214,B
3643,3643,Virolainen,61.43763,23.81218,B
3644,3644,Virolainen,61.43850,23.81154,B
3645,3645,Honkakuusenkatu,61.44231,23.80767,B
3646,3646,Eero Roineen katu,61.44297,23.87260,B
3647,3647,Västinginmäki,61.45315,23.79918,B
3648,3648,Västinginmäki,61.45275,23.79977,B
3649,3649,Tuotekatu,61.45841,23.78685,B
3650,3650,Korkinmäenkatu,61.47437,23.82528,A
3651,3651,Korkinmäenkatu,61.47408,23.82416,A
3652,3652,Laulunmaankatu,61.47718,23.82732,A
3653,3653,Laulunmaankatu,61.47683,23.82674,A
3660,3660,Honkakuusenkatu,61.44198,23.80734,B
3670,3670,Moisio,61.56870,23.59962,C
3699,3699,Hervantakeskus B,61.45082,23.84928,B
3701,3701,Hermiankatu ,61.45036,23.87019,B
3704,3704,Hermiankatu 20,61.44810,23.86208,B
3707,3707,Kytömaankatu,61.45454,23.86684,B
3708,3708,Kytömaankatu,61.45443,23.86713,B
3709,3709,Työpajanraitti,61.45734,23.86543,B
3710,3710,Työpajanraitti,61.45748,23.86555,B
3711,3711,Hepolamminkatu,61.45966,23.86381,B
3712,3712,Hepolamminkatu,61.45974,23.86397,B
3714,3714,Hermiankatu 22,61.44967,23.86956,B
3715,3715,Hermiankatu 7,61.44822,23.86207,B
3716,3716,Vapaa-aikakeskus,61.44962,23.84382,B
3717,3717,Vapaa-aikakeskus,61.44979,23.84381,B
3718,3718,Kanjoninkatu,61.45795,23.84645,B
3721,3721,Kanjoninkatu,61.45734,23.84552,B
3723,3723,Orivedenkatu,61.45459,23.84674,B
3727,3727,Kauhakorvenkatu 5,61.45190,23.87106,B
3728,3728,Hervannan valtaväylä,61.45788,23.84646,B
3729,3729,Shell Hervanta,61.45770,23.84734,B
3730,3730,Vaajakatu,61.45323,23.84982,B
3731,3731,Vaajakatu,61.45337,23.85046,B
3732,3732,Kylmäsuonkatu,61.45158,23.85199,B
3733,3733,Hervannan valtaväylä,61.45226,23.85193,B
3734,3734,TTY,61.44900,23.85376,B
3735,3735,TTY,61.44975,23.85422,B
3736,3736,Tieteenkatu 8,61.45520,23.84981,B
3737,3737,Tieteenkatu 7,61.45486,23.85018,B
3760,3760,Kotkansiipi,61.43874,23.84641,B
3761,3761,Kotkansiipi,61.43832,23.84649,B
3762,3762,Siltanen,61.43617,23.84438,B
3763,3763,Siltanen,61.43643,23.84508,B
3901,3901,Kuokkamaantie 2,61.48212,23.77737,A
3908,3908,Niittyhaankatu,61.45332,23.88224,B
3923,3923,Solkimäki,61.45307,23.88990,B
3924,3924,Solkimäki,61.45320,23.89002,B
3925,3925,Polunmäenkatu,61.45314,23.89516,B
3926,3926,Polunmäenkatu,61.45337,23.89353,B
3935,3935,Niittyhaankatu,61.45309,23.88380,B
3937,3937,Kauhakorvenkatu 2,61.45200,23.87257,B
3940,3940,Rusko,61.45312,23.90063,B
3941,3941,Rusko,61.45353,23.90164,B
3942,3942,Palvaanniemi,61.48549,23.82655,A
3943,3943,Palvaanniemi,61.48666,23.82649,A
3944,3944,Kissanmaa,61.49812,23.81517,A
3950,3950,Laulunmaa,61.47770,23.83266,A
3951,3951,Laulunmaa,61.47653,23.83484,A
3999,3999,Puhhoonlahti,61.48762,23.82145,A
4000,4000,Tarkonpuisto,61.49502,23.79195,A
4001,4001,Tarkonpuisto,61.49518,23.79377,A
4002,4002,Kalevankangas,61.49496,23.79547,A
4003,4003,Takojankatu,61.49420,23.80112,A
4004,4004,Takojankatu,61.49407,23.80097,A
4005,4005,Kalevantie,61.49298,23.80567,A
4006,4006,Kalevantie,61.49240,23.80691,A
4007,4007,Tilhentie,61.49148,23.81040,A
4008,4008,Tilhentie,61.49133,23.81017,A
4010,4010,Vuohensilta,61.48648,23.82531,A
4011,4011,Vuohensilta,61.48677,23.82513,A
4012,4012,Messukylänkatu,61.48622,23.83422,A
4013,4013,Messukylänkatu,61.48647,23.83152,A
4014,4014,Aakkula,61.48606,23.83998,A
4015,4015,Aakkula,61.48633,23.83958,A
4016,4016,Kivikirkko,61.48467,23.84579,A
4017,4017,Kivikirkko,61.48497,23.84556,A
4018,4018,Messukylän kirkko,61.48346,23.85037,A
4019,4019,Messukylän kirkko,61.48384,23.84988,A
4020,4020,Etu-Hankkionkatu,61.47915,23.86128,A
4021,4021,Etu-Hankkionkatu,61.48018,23.85977,A
4022,4022,Vilunen,61.47815,23.86852,A
4023,4023,Vilunen,61.47860,23.86664,A
4024,4024,Juvankatu 4,61.47627,23.87378,B
4025,4025,Kirsikatu,61.47653,23.87426,B
4027,4027,Keskisenkatu,61.47403,23.87241,B
4028,4028,Keskisenkatu,61.47299,23.87122,B
4030,4030,Juvankatu 18,61.47039,23.86983,B
4031,4031,Juvankatu 13,61.47089,23.87053,B
4032,4032,Yrjöläntie,61.46836,23.86879,B
4033,4033,Yrjöläntie,61.46827,23.86914,B
4034,4034,Yrjöläntie,61.46735,23.86914,B
4035,4035,Vanha-Juva,61.46400,23.87726,B
4039,4039,Alasenkatu,61.46607,23.88896,B
4040,4040,Ojavainionkatu 4,61.46444,23.89426,B
4041,4041,Ojavainionkatu 5,61.46360,23.89439,B
4042,4042,Hikivuorenkatu 22,61.46572,23.89412,B
4043,4043,Hikivuorenkatu ,61.46588,23.89386,B
4044,4044,Hikivuorenkatu 14,61.46591,23.88909,B
4045,4045,Annala,61.46417,23.91319,B
4046,4046,Hankkio,61.47734,23.87600,B
4047,4047,Hankkio,61.47763,23.87620,B
4048,4048,Haiharansuu,61.47662,23.88424,B
4049,4049,Yrittäjänkatu,61.47694,23.88198,B
4050,4050,Juvelankatu 19,61.47561,23.91660,B
4051,4051,Seimenkatu,61.47755,23.91966,B
4052,4052,Kristilla,61.47597,23.89751,B
4053,4053,Kristilla,61.47620,23.89604,B
4054,4054,Vehmaistenkatu 4,61.47681,23.90659,B
4055,4055,Vehmaistenkatu,61.47574,23.90476,B
4056,4056,Inolankatu,61.47967,23.90781,B
4058,4058,Kangasalantie 120,61.47427,23.91897,B
4060,4060,Vehmainen,61.47376,23.92370,B
4065,4065,Juvelankatu,61.47646,23.90925,B
4072,4072,Keskisenkatu 6,61.47323,23.87305,B
4073,4073,Keskisenkatu 13,61.47287,23.87728,B
4074,4074,Keskisenkatu 22,61.47261,23.87839,B
4076,4076,Haiharankatu,61.47196,23.88392,B
4077,4077,Haiharankatu,61.47198,23.88424,B
4078,4078,Kaukajärvi,61.47075,23.88934,B
4079,4079,Keskisenkatu 7,61.47327,23.87485,B
4080,4080,Kyläojankatu,61.48478,23.85243,A
4081,4081,Kyläojankatu,61.48408,23.85066,A
4082,4082,Pitkäniitynkatu,61.46229,23.90394,B
4083,4083,Solkiniitynkatu,61.45632,23.90402,B
4084,4084,Levonmäki,61.46187,23.90557,B
4085,4085,Levonmäki,61.46167,23.90584,B
4086,4086,Solkiniitynkatu,61.45607,23.90356,B
4087,4087,Pitkäniitty,61.46258,23.90288,B
4088,4088,Vaunukatu,61.47939,23.92062,B
4089,4089,Juvankatu,61.46314,23.89351,B
4091,4091,Vaunukatu,61.47966,23.92188,B
4096,4096,Hikivuori,61.46687,23.88537,B
4097,4097,Juvankatu 39,61.46338,23.88662,B
4099,4099,Maustekatu,61.46473,23.90935,B
4100,4100,Kauppilaisenkatu 20,61.47806,23.91439,B
4102,4102,Seimenkatu,61.47702,23.91838,B
4104,4104,Maustekatu,61.46468,23.90719,B
4106,4106,Juvankatu 46,61.46319,23.88778,B
4108,4108,Juvankatu 52,61.46295,23.89533,B
4112,4112,Vehmaistenkatu,61.47535,23.90788,B
4115,4115,Aukionkatu,61.47401,23.92718,B
4117,4117,Kaukajärventie,61.47482,23.91674,B
4418,4418,Leinolankatu 122,61.48354,23.90682,B
4430,4430,Kaipanen,61.45946,23.91128,B
4432,4432,Lorukorvenkatu,61.46055,23.91100,B
4433,4433,Lorukorvenkatu,61.46160,23.91110,B
4500,4500,Sampola,61.49870,23.78843,A
4501,4501,Kalevan kirkko,61.49850,23.79068,A
4503,4503,Sammonkatu 13,61.49772,23.79601,A
4504,4504,Sammonkatu 26,61.49710,23.79818,A
4505,4505,Uintikeskus,61.49660,23.80294,A
4506,4506,Uintikeskus,61.49640,23.80283,A
4507,4507,Sammonkatu 43,61.49553,23.80818,A
4508,4508,Sarvijaakonkatu 20,61.49289,23.81127,A
4509,4509,Rieväkatu,61.49281,23.81825,A
4510,4510,Takojankatu 4,61.49499,23.80450,A
4511,4511,Sarvijaakonkatu 19,61.49305,23.81122,A
4513,4513,Takojankatu 5,61.49512,23.80398,A
4514,4514,Sammonkatu 56,61.49449,23.81179,A
4517,4517,Sammonkatu 47,61.49331,23.82089,A
4518,4518,Sarvijaakonkatu ,61.49302,23.82047,A
4519,4519,Hakametsä,61.49358,23.82689,A
4520,4520,Hakametsä,61.49330,23.82856,A
4521,4521,Sammon valtatie,61.49326,23.83707,A
4522,4522,Sammon vt 10,61.49296,23.83851,A
4523,4523,Irjalankatu,61.49273,23.84304,A
4524,4524,Irjalankatu,61.49224,23.84437,A
4525,4525,Takahuhdin koulu,61.49140,23.84893,A
4526,4526,Takahuhdin koulu,61.49092,23.84950,A
4527,4527,Ristinarkku,61.48911,23.85776,A
4529,4529,Kässälä,61.48884,23.86292,A
4530,4530,Kässälä,61.48872,23.86483,A
4531,4531,Aitolahdentie 17,61.48976,23.87662,B
4532,4532,Aitolahdentie 7,61.49043,23.87809,B
4533,4533,Jussilankulma,61.48928,23.88354,B
4534,4534,Leinolankatu 18,61.48924,23.88148,B
4536,4536,Kotipellonkatu,61.48835,23.88895,B
4537,4537,Linnainmaankatu,61.48847,23.88946,B
4538,4538,Leinolankatu 72,61.48800,23.89486,B
4539,4539,Leinolankatu 69,61.48824,23.89407,B
4540,4540,Leinolankatu 90,61.48693,23.89908,B
4541,4541,Leinolankatu 95,61.48688,23.89956,B
4542,4542,Mikkola,61.48511,23.90439,B
4543,4543,Mikkola,61.48491,23.90507,B
4544,4544,Vestonkatu 24,61.48238,23.91300,B
4545,4545,Vestonkatu 11,61.48271,23.91136,B
4546,4546,Vestonkatu,61.48163,23.92023,B
4547,4547,Vestonkatu 35,61.48196,23.91904,B
4550,4550,Tilkankatu,61.49046,23.92289,B
4551,4551,Raudikonkatu,61.49092,23.92230,B
4552,4552,Orimuskatu,61.48454,23.92924,B
4553,4553,Orimuskatu,61.48467,23.92891,B
4554,4554,Kiveliönkatu,61.48382,23.93185,B
4555,4555,Kiveliönkatu,61.48391,23.93188,B
4556,4556,Ristinarkuntie,61.48919,23.85559,A
4557,4557,Vehnämyllynkatu,61.48759,23.85452,A
4558,4558,Vehnämyllynkatu,61.48695,23.85411,A
4559,4559,Aitolahdentie 27,61.49137,23.87931,B
4563,4563,Mäentakusenkatu,61.49647,23.89199,B
4564,4564,Kissanmaa,61.49791,23.81480,A
4565,4565,Jäähalli,61.49545,23.82065,A
4566,4566,Jäähalli,61.49525,23.82001,A
4568,4568,Leinolankatu 8,61.48972,23.87882,B
4569,4569,Janka,61.48748,23.84891,A
4571,4571,Hussankatu,61.49254,23.91885,B
4572,4572,Mäentakusenkatu,61.49587,23.89440,B
4573,4573,Leinolan koulu,61.49342,23.91279,B
4574,4574,Pikkupiiankatu,61.49793,23.89925,B
4575,4575,Piettasenristi,61.49393,23.90904,B
4576,4576,Piettasenkatu 28,61.49731,23.90581,B
4577,4577,Piettasenkatu,61.49749,23.90510,B
4578,4578,Leinolan koulu,61.49339,23.91334,B
4579,4579,Pikkupiiankatu,61.49799,23.89819,B
4580,4580,Hussankatu,61.49206,23.91945,B
4581,4581,Monttilanpolku,61.48883,23.84406,A
4582,4582,Alasniitynkatu,61.49053,23.84336,A
4583,4583,Jankanraitti,61.49089,23.84424,A
4584,4584,Monttilanpolku,61.48862,23.84446,A
4585,4585,Lahtomäenkatu 7,61.49457,23.88782,B
4588,4588,Piettasenristi,61.49431,23.90893,B
4589,4589,Orelmankatu,61.48681,23.92878,B
4590,4590,Ilmattarenkatu,61.48624,23.92853,B
4600,4600,Vatiala,61.47561,23.97756,B
4602,4602,Vatiala,61.47543,23.97757,B
4903,4903,Romsinlahti,61.51302,23.78152,A
4951,4951,Kuntokatu,61.50371,23.81114,A
4998,4998,TAYS E,61.50268,23.81399,A
5000,5000,Kalevan kirkko,61.49931,23.78947,A
5001,5001,Teiskontie 13,61.50049,23.79367,A
5003,5003,Teiskontie 25,61.50169,23.79979,A
5004,5004,Teiskontie 24,61.50147,23.80073,A
5005,5005,TAMK,61.50245,23.80620,A
5006,5006,TAMK,61.50224,23.80793,A
5007,5007,TAYS L,61.50317,23.81281,A
5008,5008,TAYS I,61.50316,23.81545,A
5009,5009,Kissanmaankatu 7,61.50135,23.81682,A
5010,5010,Kissanmaankatu 8,61.50149,23.81639,A
5014,5014,Naistenlahti,61.50860,23.77774,A
5015,5015,Naistenlahti,61.50856,23.77733,A
5017,5017,Lapinniemen kylpylä,61.51039,23.77767,A
5018,5018,Lapinniemen kylpylä,61.51054,23.77803,A
5019,5019,Koukkuniemi,61.51221,23.77880,A
5020,5020,Koukkuniemi,61.51199,23.77878,A
5021,5021,Rauhaniemi,61.51267,23.78490,A
5022,5022,Saukkola,61.50476,23.78720,A
5023,5023,Kaupin sairaala,61.50714,23.78720,A
5024,5024,Tammenlehväkeskus,61.50775,23.79103,A
5025,5025,Tammenlehväkeskus,61.50766,23.79023,A
5026,5026,Koljontie 62,61.50763,23.80119,A
5027,5027,Koljontie 29,61.50837,23.79335,A
5028,5028,Koljontie 74,61.50682,23.80391,A
5029,5029,Koljontie 31,61.50793,23.80024,A
5030,5030,Petsamo,61.50500,23.80090,A
5038,5038,Perhetukikeskus,61.50425,23.82295,A
5039,5039,Hoitokoti,61.50461,23.82353,A
